longitude,latitude,fid,e_vel,n_vel,e_err,n_err,station,ref
75.083,41.079,"7379",-0.388,8.477,0.4,0.4,BAY4,Zubovich_Tectonics_2010
67.046,38.175,"7380",-1.144,5.589,0.6,0.6,BAYS,Zubovich_Tectonics_2010
75.657,42.957,"7381",0.046,2.629,0.5,0.5,BER4,Zubovich_Tectonics_2010
75.795,42.818,"7382",0.23,2.465,0.3,0.3,BES4,Zubovich_Tectonics_2010
70.524,40.357,"7383",-1.172,5.684,0.6,0.6,BESH,Zubovich_Tectonics_2010
75.03,40.646,"7384",0.383,9.463,0.4,0.4,BET4,Zubovich_Tectonics_2010
79.416,45.137,"7385",-0.634,2.427,0.7,0.7,BIN4,Zubovich_Tectonics_2010
75.426,40.757,"7386",0.278,10.768,0.7,0.7,BKE4,Zubovich_Tectonics_2010
73.212,42.768,"7387",-0.589,0.885,0.8,0.7,BOK4,Zubovich_Tectonics_2010
83.984,49.038,"7388",-1.213,0.349,0.7,0.7,BOL4,Zubovich_Tectonics_2010
73.235,41.648,"7389",-0.584,4.49,0.4,0.4,BOR4,Zubovich_Tectonics_2010
71.283,43.777,"7390",0.983,1.28,0.7,0.7,BOST,Zubovich_Tectonics_2010
71.792,41.495,"7391",-1.441,3.113,0.3,0.3,BOZ4,Zubovich_Tectonics_2010
70.52,42.569,"7392",-0.697,1.483,0.6,0.6,BRL4,Zubovich_Tectonics_2010
70.765,40.048,"7393",0.196,2.745,0.6,0.6,BTK4,Zubovich_Tectonics_2010
75.02,41.186,"7394",-0.578,8.76,0.4,0.4,BTR4,Zubovich_Tectonics_2010
79.053,42.261,"7395",2.006,10.13,0.4,0.4,BUR4,Zubovich_Tectonics_2010
76.432,42.811,"7396",-0.089,2.734,0.3,0.4,BUZ4,Zubovich_Tectonics_2010
75.729,42.749,"7397",0.126,2.548,0.3,0.3,BYS4,Zubovich_Tectonics_2010
68.104,41.245,"7398",-1.092,2.259,0.4,0.4,CAR1,Zubovich_Tectonics_2010
72.09,40.199,"7399",-0.847,7.39,0.4,0.4,CAUV,Zubovich_Tectonics_2010
75.75,40.686,"7400",0.765,11.853,0.7,0.7,CEK4,Zubovich_Tectonics_2010
71.721,42.015,"7401",-0.595,1.695,0.5,0.5,CHA4,Zubovich_Tectonics_2010
78.878,43.584,"7402",1.323,6.784,0.6,0.6,CHIL,Zubovich_Tectonics_2010
77.739,41.527,"7403",1.475,11.781,0.6,0.6,CHK4,Zubovich_Tectonics_2010
77.845,43.267,"7404",0.616,3.808,0.4,0.5,CHL4,Zubovich_Tectonics_2010
78.373,43.529,"7405",1.229,3.049,0.7,0.7,CHLK,Zubovich_Tectonics_2010
77.075,42.719,"7406",0.887,4.704,0.3,0.3,CHO4,Zubovich_Tectonics_2010
78.976,43.271,"7407",1.893,4.71,0.4,0.4,CHR4,Zubovich_Tectonics_2010
76.052,41.334,"7408",0.403,10.833,0.7,0.7,CHT4,Zubovich_Tectonics_2010
74.002,43.423,"7409",-0.359,0.692,0.4,0.4,CHU4,Zubovich_Tectonics_2010
72.875,41.966,"7410",-0.045,1.996,0.4,0.4,CHY4,Zubovich_Tectonics_2010
78.457,43.137,"7411",1.791,4.772,0.4,0.4,DAL4,Zubovich_Tectonics_2010
69.2,38.043,"7412",-9.954,12.34,0.9,0.9,DANG,Zubovich_Tectonics_2010
75.041,40.782,"7413",0.192,9.466,0.4,0.4,DAR4,Zubovich_Tectonics_2010
72.286,39.573,"7414",-1.395,7.842,0.6,0.6,DAT4,Zubovich_Tectonics_2010
75.766,43.245,"7415",-0.232,1.657,0.5,0.5,DEGE,Zubovich_Tectonics_2010
67.88,38.235,"7416",-1.083,3.502,0.5,0.4,DENA,Zubovich_Tectonics_2010
76.498,41.245,"7417",0.285,12.151,0.7,0.7,DJA4,Zubovich_Tectonics_2010
66.106,38.338,"7418",-2.986,7.049,0.6,0.6,DJAN,Zubovich_Tectonics_2010
73.956,41.896,"7419",0.011,4.28,0.3,0.3,DJE4,Zubovich_Tectonics_2010
74.469,40.987,"7420",-0.076,8.115,0.5,0.5,DJR4,Zubovich_Tectonics_2010
73.619,40.925,"7421",-2.252,8.192,0.6,0.6,DNG4,Zubovich_Tectonics_2010
79.877,43.38,"7422",2.087,6.049,0.6,0.7,DOR4,Zubovich_Tectonics_2010
78.668,43.432,"7423",1.313,4.028,0.4,0.4,DSO4,Zubovich_Tectonics_2010
68.625,38.516,"7424",-5.103,11.093,0.9,0.9,DUSC,Zubovich_Tectonics_2010
74.366,41.476,"7425",-0.936,5.689,0.4,0.4,DYU4,Zubovich_Tectonics_2010
76.367,43.005,"7426",-1.071,2.717,0.6,0.6,EGA4,Zubovich_Tectonics_2010
76.742,42.07,"7427",1.141,8.216,0.3,0.3,EKS4,Zubovich_Tectonics_2010
76.468,41.82,"7428",0.229,8.544,0.3,0.3,ELB4,Zubovich_Tectonics_2010
74.215,42.618,"7429",-0.338,2.749,0.3,0.3,ELG4,Zubovich_Tectonics_2010
75.051,42.624,"7430",0.136,3.269,0.5,0.5,ELS4,Zubovich_Tectonics_2010
74.452,41.821,"7431",-0.211,5.41,0.3,0.3,EME4,Zubovich_Tectonics_2010
76.422,41.494,"7432",1.205,11.531,0.7,0.7,ENG4,Zubovich_Tectonics_2010
80.308,43.061,"7433",2.353,6.265,0.4,0.4,ESE4,Zubovich_Tectonics_2010
84.931,48.221,"7434",0.376,3.102,0.7,0.7,GAK4,Zubovich_Tectonics_2010
68.515,37.642,"7435",-7.443,6.064,0.6,0.6,GARA,Zubovich_Tectonics_2010
78.787,43.664,"7436",1.333,5.159,0.7,0.7,GBL4,Zubovich_Tectonics_2010
76.725,42.171,"7437",0.75,7.011,0.4,0.4,GKO4,Zubovich_Tectonics_2010
78.921,43.039,"7438",1.674,5.095,0.4,0.4,GKU4,Zubovich_Tectonics_2010
78.621,43.546,"7439",1.526,4.014,0.4,0.4,GSO4,Zubovich_Tectonics_2010
77.139,42.071,"7440",1.032,8.82,0.4,0.4,GTA4,Zubovich_Tectonics_2010
83.59,49.828,"7441",-1.501,-0.357,0.7,0.7,HEB4,Zubovich_Tectonics_2010
76.767,42.641,"7442",1.088,3.922,0.3,0.3,HOK4,Zubovich_Tectonics_2010
73.802,42.426,"7443",-0.041,1.439,0.3,0.3,HON4,Zubovich_Tectonics_2010
73.067,42.493,"7444",-0.208,1.847,0.3,0.3,HRT4,Zubovich_Tectonics_2010
73.796,39.654,"7445",1.157,10.237,0.7,0.6,IKZ4,Zubovich_Tectonics_2010
78.188,43.953,"7446",-0.028,2.1,0.7,0.7,ILI4,Zubovich_Tectonics_2010
79.07,42.015,"7447",2.386,10.635,0.3,0.3,INY4,Zubovich_Tectonics_2010
78.21,41.601,"7448",2.27,11.406,0.4,0.5,ISH4,Zubovich_Tectonics_2010
77.49,43.261,"7449",0.424,3.615,0.6,0.8,ISY5,Zubovich_Tectonics_2010
71.526,42.908,"7450",-0.71,1.244,0.6,0.5,JAM4,Zubovich_Tectonics_2010
78.681,43.254,"7451",1.797,3.931,0.4,0.4,JAP4,Zubovich_Tectonics_2010
78.274,42.297,"7452",0.724,9.822,0.4,0.4,JET4,Zubovich_Tectonics_2010
75.334,43.011,"7453",-0.441,1.743,0.4,0.4,JJO4,Zubovich_Tectonics_2010
73.686,40.637,"7454",-2.276,8.009,0.5,0.5,JLK4,Zubovich_Tectonics_2010
78.224,43.104,"7455",1.093,3.91,0.4,0.5,JNI4,Zubovich_Tectonics_2010
75.645,42.105,"7456",-0.226,5.726,0.3,0.3,JUA4,Zubovich_Tectonics_2010
61.594,51.835,"7457",1.585,-0.279,0.9,0.7,K031,Zubovich_Tectonics_2010
66.316,51.751,"7458",0.916,1.302,1,0.7,K051,Zubovich_Tectonics_2010
65.795,48.052,"7459",0.385,0.17,0.8,0.7,K071,Zubovich_Tectonics_2010
70.019,49.013,"7460",-0.628,-0.848,0.8,0.7,K081,Zubovich_Tectonics_2010
66.462,47.828,"7461",-0.088,-0.56,0.9,0.7,K091,Zubovich_Tectonics_2010
67.176,44.401,"7462",-1.347,1.02,0.8,0.8,K100,Zubovich_Tectonics_2010
69.034,43.376,"7463",-1.051,0.998,0.9,0.8,K111,Zubovich_Tectonics_2010
69.65,43.504,"7464",-0.169,1.057,1,0.8,K121,Zubovich_Tectonics_2010
70.285,53.126,"7465",0.709,-0.179,0.8,0.6,K131,Zubovich_Tectonics_2010
74.01,51.694,"7466",0.494,-0.706,0.9,0.7,K141,Zubovich_Tectonics_2010
71.848,51.338,"7467",0.532,-0.073,0.7,0.7,K151,Zubovich_Tectonics_2010
73.66,49.407,"7468",0.361,-0.598,0.9,0.7,K161,Zubovich_Tectonics_2010
74.571,46.908,"7469",0.896,-0.258,0.7,0.7,K171,Zubovich_Tectonics_2010
73.553,45.755,"7470",0.897,-0.225,0.7,0.7,K181,Zubovich_Tectonics_2010
75.783,50.808,"7471",-0.009,-0.738,0.8,0.7,K191,Zubovich_Tectonics_2010
78.9,50.168,"7472",-0.59,-0.211,0.7,0.7,K201,Zubovich_Tectonics_2010
78.406,49.194,"7473",-1.319,0.757,0.8,0.8,K211,Zubovich_Tectonics_2010
76.064,49.385,"7474",-0.027,0.636,0.7,0.7,K221,Zubovich_Tectonics_2010
75.844,47.852,"7475",-0.129,-1.622,0.7,0.7,K231,Zubovich_Tectonics_2010
80.047,49.065,"7476",1.131,-0.005,0.7,0.7,K241,Zubovich_Tectonics_2010
81.609,49.528,"7477",-0.727,0.813,0.8,0.7,KAB4,Zubovich_Tectonics_2010
76.101,41.173,"7478",-0.31,11.746,0.5,0.5,KAI4,Zubovich_Tectonics_2010
72.904,42.806,"7479",-0.175,3.003,0.4,0.4,KAK1,Zubovich_Tectonics_2010
76.397,42.306,"7480",1.269,4.925,0.4,0.4,KAL4,Zubovich_Tectonics_2010
76.776,41.733,"7481",0.814,10.024,0.4,0.4,KAR4,Zubovich_Tectonics_2010
73.46,38.957,"7482",-6.073,24.35,0.6,0.6,KARL,Zubovich_Tectonics_2010
75.443,42.3,"7483",0.596,3.972,0.3,0.3,KAS4,Zubovich_Tectonics_2010
75.967,43.045,"7484",-0.455,3.411,0.7,0.8,KAST,Zubovich_Tectonics_2010
76.84,41.132,"7485",0.567,12.241,0.3,0.3,KASU,Zubovich_Tectonics_2010
80.008,42.74,"7486",2.429,8.685,0.7,0.6,KAT4,Zubovich_Tectonics_2010
69.824,42.036,"7487",-1.211,1.602,0.4,0.4,KAZY,Zubovich_Tectonics_2010
71.579,42.202,"7488",-0.474,1.358,0.3,0.4,KBU4,Zubovich_Tectonics_2010
76.057,42.759,"7489",0.617,2.334,0.5,0.5,KEK4,Zubovich_Tectonics_2010
72.367,42.593,"7490",-0.373,1.363,0.3,0.3,KEN4,Zubovich_Tectonics_2010
80.355,43.4,"7491",2.482,5.677,0.5,0.5,KET4,Zubovich_Tectonics_2010
73.672,44.38,"7492",0.346,0.106,0.5,0.6,KHA4,Zubovich_Tectonics_2010
72.297,40.362,"7493",0.257,5.245,0.6,0.6,KHZ4,Zubovich_Tectonics_2010
74.066,42.204,"7494",-0.068,3.209,0.3,0.3,KIN4,Zubovich_Tectonics_2010
73.19,41.001,"7495",-1.932,6.878,0.5,0.5,KJA6,Zubovich_Tectonics_2010
72.894,41.695,"7496",-0.668,4.001,0.4,0.4,KKA4,Zubovich_Tectonics_2010
72.735,39.678,"7497",-0.205,7.56,0.6,0.6,KKB4,Zubovich_Tectonics_2010
74.928,41.737,"7498",0.366,5.236,0.4,0.4,KKC4,Zubovich_Tectonics_2010
76.205,41.902,"7499",0.142,8.373,0.5,0.5,KKD4,Zubovich_Tectonics_2010
75.146,42.257,"7500",0.102,4.194,0.4,0.4,KKO4,Zubovich_Tectonics_2010
70.222,43.271,"7501",-0.319,1.505,0.6,0.6,KKT4,Zubovich_Tectonics_2010
75.55,41.018,"7502",-0.305,9.8,0.8,0.7,KKY4,Zubovich_Tectonics_2010
70.975,39.742,"7503",0.068,4.901,0.6,0.6,KLM4,Zubovich_Tectonics_2010
71.464,39.875,"7504",-0.345,5.828,0.6,0.6,KNG4,Zubovich_Tectonics_2010
78.825,43.024,"7505",1.774,5.07,0.4,0.4,KNS4,Zubovich_Tectonics_2010
76.408,41.892,"7506",-0.564,8.827,0.7,0.7,KOG4,Zubovich_Tectonics_2010
78.646,43.452,"7507",1.416,3.622,0.4,0.4,KOK4,Zubovich_Tectonics_2010
79.885,46.959,"7508",-2.437,0.452,0.8,0.8,KOL4,Zubovich_Tectonics_2010
84.959,49.412,"7509",-1.764,0.41,0.7,0.7,KOR4,Zubovich_Tectonics_2010
76.52,40.918,"7510",0.66,13.057,0.7,0.7,KOS4,Zubovich_Tectonics_2010
73.881,41.808,"7511",-0.295,3.361,0.5,0.5,KOVK,Zubovich_Tectonics_2010
79.092,42.166,"7512",2.298,10.241,0.3,0.3,KOY4,Zubovich_Tectonics_2010
76.072,41.781,"7513",0.536,8.038,0.3,0.3,KRB4,Zubovich_Tectonics_2010
85.066,48.797,"7514",-2.047,0.738,0.9,0.9,KRC4,Zubovich_Tectonics_2010
71.904,39.494,"7515",-0.685,5.443,0.6,0.6,KRK4,Zubovich_Tectonics_2010
76.434,41.122,"7516",0.077,11.734,0.4,0.4,KRL6,Zubovich_Tectonics_2010
78.161,43.483,"7517",1.03,2.893,0.6,0.6,KRM4,Zubovich_Tectonics_2010
79.926,43.027,"7518",1.955,6.063,0.4,0.4,KRS4,Zubovich_Tectonics_2010
75.048,41.487,"7519",0.043,6.368,0.4,0.4,KRT4,Zubovich_Tectonics_2010
76.443,40.734,"7520",0.65,12.436,0.7,0.7,KRU4,Zubovich_Tectonics_2010
73.667,41.344,"7521",-0.723,5.304,0.5,0.5,KRV4,Zubovich_Tectonics_2010
77.744,44.592,"7522",-1.656,1.582,0.6,0.7,KSH4,Zubovich_Tectonics_2010
83.998,47.67,"7523",-0.292,2.352,0.7,0.7,KST4,Zubovich_Tectonics_2010
70.94,42.783,"7524",-0.696,0.091,0.6,0.6,KTA4,Zubovich_Tectonics_2010
70.94,42.783,"7525",-1.296,0.791,0.7,0.6,KTAU,Zubovich_Tectonics_2010
76.387,42.619,"7526",1.096,3.922,0.4,0.4,KTE4,Zubovich_Tectonics_2010
73.385,45.785,"7527",0.707,3.33,0.6,0.6,KTSS,Zubovich_Tectonics_2010
76.198,42.895,"7528",-0.075,2.172,0.5,0.5,KTY4,Zubovich_Tectonics_2010
79.858,43.63,"7529",2.011,5.945,0.7,0.7,KUD4,Zubovich_Tectonics_2010
75.761,41.749,"7530",1.043,6.656,0.8,0.8,KUK4,Zubovich_Tectonics_2010
76.298,40.816,"7531",0.959,11.998,0.3,0.3,KUL4,Zubovich_Tectonics_2010
70.601,41.669,"7532",-0.776,1.703,0.3,0.3,KUM4,Zubovich_Tectonics_2010
75.569,41.358,"7533",-0.181,9.305,0.3,0.3,KUN4,Zubovich_Tectonics_2010
75.086,43.379,"7534",-0.698,1.177,0.3,0.4,KUR4,Zubovich_Tectonics_2010
72.832,43.253,"7535",-0.632,1.185,0.7,0.7,KURA,Zubovich_Tectonics_2010
68.715,37.874,"7536",-8.841,7.615,0.8,0.8,KURG,Zubovich_Tectonics_2010
76.339,43.894,"7537",0.212,0.809,0.8,0.8,KURY,Zubovich_Tectonics_2010
76.339,43.894,"7538",-0.688,0.909,0.4,0.4,KUT4,Zubovich_Tectonics_2010
75.135,42.092,"7539",-0.012,4.89,0.3,0.3,KYZ4,Zubovich_Tectonics_2010
73.323,39.379,"7540",-4.743,16.013,0.7,0.7,KYZY,Zubovich_Tectonics_2010
75.977,40.523,"7541",1.748,11.513,0.7,0.7,KZY4,Zubovich_Tectonics_2010
78.314,43.522,"7542",2.129,3.834,0.7,0.7,KZZ4,Zubovich_Tectonics_2010
69.933,39.774,"7543",0.115,3.23,0.6,0.6,LAM4,Zubovich_Tectonics_2010
68.526,38.323,"7544",-7.509,4.567,0.6,0.6,LEDI,Zubovich_Tectonics_2010
73.221,41.572,"7545",-0.389,4.987,0.4,0.4,LJM4,Zubovich_Tectonics_2010
78.501,44.225,"7546",-0.208,1.683,0.6,0.6,MAT4,Zubovich_Tectonics_2010
76.478,43.155,"7547",-0.16,3.246,0.4,0.4,MAY1,Zubovich_Tectonics_2010
70.157,40.035,"7548",0.422,1.488,0.6,0.6,MDG4,Zubovich_Tectonics_2010
73.341,42.524,"7549",-0.716,1.418,0.5,0.5,MER4,Zubovich_Tectonics_2010
73.045,42.248,"7550",0.072,2.041,0.4,0.4,MKR4,Zubovich_Tectonics_2010
79.323,42.757,"7551",1.442,9.002,0.5,0.5,MNJ4,Zubovich_Tectonics_2010
75.038,41.669,"7552",0.057,5.765,0.3,0.3,MOL4,Zubovich_Tectonics_2010
76.572,41.129,"7553",-0.526,11.77,0.9,0.9,MUD4,Zubovich_Tectonics_2010
78.112,42.439,"7554",0.739,8.98,0.4,0.4,MUN4,Zubovich_Tectonics_2010
73.796,38.137,"7555",-5.826,23.537,0.6,0.6,MURG,Zubovich_Tectonics_2010
73.318,42.175,"7556",0.755,2.713,0.4,0.4,MUS4,Zubovich_Tectonics_2010
76.255,41.446,"7557",0.405,10.187,0.4,0.4,NAR5,Zubovich_Tectonics_2010
80.0,42.599,"7558",3.018,9.483,0.7,0.7,NBA4,Zubovich_Tectonics_2010
75.73,41.875,"7559",-0.247,6.148,0.8,0.8,NGS4,Zubovich_Tectonics_2010
77.946,42.248,"7560",0.327,10.035,0.4,0.4,NJK4,Zubovich_Tectonics_2010
78.238,42.406,"7561",-0.766,9.914,0.8,0.8,NJT4,Zubovich_Tectonics_2010
79.21,42.665,"7562",1.536,9.472,0.4,0.4,NKR4,Zubovich_Tectonics_2010
78.284,43.013,"7563",4.884,4.525,0.7,0.7,NKU4,Zubovich_Tectonics_2010
74.69,41.82,"7564",0.08,5.473,0.4,0.4,NRK4,Zubovich_Tectonics_2010
73.763,40.88,"7565",-2.161,8.329,0.4,0.4,NSB4,Zubovich_Tectonics_2010
79.21,43.139,"7566",1.778,5.572,0.4,0.4,NTE4,Zubovich_Tectonics_2010
78.374,42.684,"7567",0.655,6.65,0.4,0.4,NTP4,Zubovich_Tectonics_2010
75.849,41.433,"7568",-0.084,10.379,0.7,0.7,OBO4,Zubovich_Tectonics_2010
74.549,42.04,"7569",0.303,4.037,0.3,0.3,OGI4,Zubovich_Tectonics_2010
67.67,40.291,"7570",-0.542,3.247,0.4,0.4,OKT1,Zubovich_Tectonics_2010
75.983,41.577,"7571",0.023,8.015,0.8,0.8,ONA4,Zubovich_Tectonics_2010
77.918,42.44,"7572",0.244,8.628,0.3,0.3,ORGO,Zubovich_Tectonics_2010
73.201,42.235,"7573",0.165,1.881,0.3,0.3,OTM4,Zubovich_Tectonics_2010
74.076,40.436,"7574",-1.201,10.312,0.4,0.4,OYT4,Zubovich_Tectonics_2010
75.13,40.848,"7575",-0.206,9.29,0.4,0.4,PAK4,Zubovich_Tectonics_2010
80.04,43.994,"7576",1.841,2.593,0.5,0.5,PAN0,Zubovich_Tectonics_2010
79.06,42.396,"7577",1.516,9.232,0.4,0.4,PCH4,Zubovich_Tectonics_2010
80.228,43.756,"7578",1.817,5.543,0.4,0.5,PDB4,Zubovich_Tectonics_2010
78.076,43.208,"7579",1.507,3.87,0.7,0.7,PKZ4,Zubovich_Tectonics_2010
78.292,42.547,"7580",1.044,8.028,0.4,0.4,PPR4,Zubovich_Tectonics_2010
82.598,50.357,"7581",-2.018,1.278,0.7,0.7,PSE4,Zubovich_Tectonics_2010
78.926,42.721,"7582",0.946,8.497,0.4,0.4,PSH4,Zubovich_Tectonics_2010
78.861,42.62,"7583",1.54,8.078,0.4,0.4,PTO4,Zubovich_Tectonics_2010
75.088,40.578,"7584",0.376,9.678,0.4,0.4,PTU4,Zubovich_Tectonics_2010
73.627,41.288,"7585",-1.925,5.794,0.4,0.4,PUR4,Zubovich_Tectonics_2010
74.252,41.912,"7586",-0.198,4.557,0.3,0.3,RAL4,Zubovich_Tectonics_2010
82.306,46.121,"7587",0.835,3.3,0.7,0.7,RAS4,Zubovich_Tectonics_2010
75.195,43.174,"7588",-0.921,1.706,0.5,0.5,RGA4,Zubovich_Tectonics_2010
79.142,41.964,"7589",1.181,11.455,0.8,0.8,RKA4,Zubovich_Tectonics_2010
74.742,41.726,"7590",-0.028,5.086,0.4,0.4,RKR4,Zubovich_Tectonics_2010
79.066,42.121,"7591",1.294,9.634,0.4,0.4,RKT4,Zubovich_Tectonics_2010
75.37,41.76,"7592",0.955,5.652,0.3,0.3,RSO4,Zubovich_Tectonics_2010
75.732,41.697,"7593",0.439,6.848,0.3,0.3,RSR4,Zubovich_Tectonics_2010
70.391,39.864,"7594",-0.301,3.349,0.6,0.6,RTC4,Zubovich_Tectonics_2010
72.667,42.706,"7595",-0.574,1.341,0.5,0.5,RTR4,Zubovich_Tectonics_2010
78.906,42.548,"7596",0.933,9.291,0.4,0.4,RTS4,Zubovich_Tectonics_2010
76.103,42.523,"7597",1.896,4.846,0.4,0.4,RYB4,Zubovich_Tectonics_2010
79.74,42.905,"7598",2.147,8.713,0.6,0.6,SAAZ,Zubovich_Tectonics_2010
76.715,42.25,"7599",1.757,5.808,0.4,0.4,SAK4,Zubovich_Tectonics_2010
82.55,49.471,"7600",-1.345,-0.635,0.7,0.7,SAL4,Zubovich_Tectonics_2010
68.246,39.694,"7601",-0.513,3.695,0.4,0.4,SAN1,Zubovich_Tectonics_2010
70.881,41.697,"7602",-0.786,1.976,0.4,0.4,SAN4,Zubovich_Tectonics_2010
85.794,49.193,"7603",-2.393,1.934,0.7,0.7,SAR4,Zubovich_Tectonics_2010
71.701,40.774,"7604",-1.192,5.189,0.4,0.4,SARY,Zubovich_Tectonics_2010
78.972,42.751,"7605",1.548,6.109,0.3,0.3,SAS4,Zubovich_Tectonics_2010
78.408,43.057,"7606",2.286,4.658,0.7,0.7,SATY,Zubovich_Tectonics_2010
72.248,39.439,"7607",-4.101,16.233,0.9,0.9,SAUK,Zubovich_Tectonics_2010
80.117,42.503,"7608",2.508,9.314,0.7,0.7,SBA4,Zubovich_Tectonics_2010
81.186,47.381,"7609",-1.406,-0.2,0.7,0.7,SDT4,Zubovich_Tectonics_2010
74.153,42.052,"7610",-0.284,3.932,0.3,0.3,SDY4,Zubovich_Tectonics_2010
76.045,42.275,"7611",0.677,5.73,0.3,0.3,SEM4,Zubovich_Tectonics_2010
78.742,43.9,"7612",1.356,3.148,0.5,0.6,SEX4,Zubovich_Tectonics_2010
78.813,43.43,"7613",1.51,4.566,0.4,0.5,SGD4,Zubovich_Tectonics_2010
75.397,42.622,"7614",0.825,4.36,0.4,0.4,SHA5,Zubovich_Tectonics_2010
80.487,43.251,"7615",1.967,6.513,0.5,0.5,SHD4,Zubovich_Tectonics_2010
78.936,43.69,"7616",1.732,4.399,0.6,0.6,SHE4,Zubovich_Tectonics_2010
71.532,42.454,"7617",-0.251,1.745,0.3,0.3,SHI4,Zubovich_Tectonics_2010
79.304,42.868,"7618",1.951,5.497,0.4,0.4,SHL4,Zubovich_Tectonics_2010
72.789,41.302,"7619",-1.894,4.674,1,1,SHY5,Zubovich_Tectonics_2010
77.959,42.095,"7620",0.814,10.239,0.4,0.4,SJK4,Zubovich_Tectonics_2010
72.92,42.41,"7621",-0.41,2.408,0.3,0.3,SKA4,Zubovich_Tectonics_2010
79.322,42.604,"7622",2.529,9.401,0.4,0.4,SKR4,Zubovich_Tectonics_2010
76.354,42.246,"7623",1.465,5.913,0.4,0.5,SKT4,Zubovich_Tectonics_2010
83.491,49.541,"7624",-2.041,0.617,0.6,0.6,SLP4,Zubovich_Tectonics_2010
75.772,40.476,"7625",0.849,11.458,0.6,0.6,SME4,Zubovich_Tectonics_2010
77.627,41.918,"7626",1.108,10.051,0.4,0.4,SMO4,Zubovich_Tectonics_2010
75.423,41.914,"7627",-0.235,6.066,0.3,0.3,SON4,Zubovich_Tectonics_2010
73.901,42.644,"7628",-0.225,2.165,0.5,0.6,SOS4,Zubovich_Tectonics_2010
78.307,42.786,"7629",0.864,5.332,0.3,0.3,SRB4,Zubovich_Tectonics_2010
78.275,43.227,"7630",1.303,3.823,0.5,0.5,SRT4,Zubovich_Tectonics_2010
77.89,42.349,"7631",0.536,8.82,0.4,0.4,SSR4,Zubovich_Tectonics_2010
75.814,42.128,"7632",0.971,4.97,0.8,0.8,STE4,Zubovich_Tectonics_2010
78.226,43.433,"7633",1.523,3.21,0.6,0.6,SUG4,Zubovich_Tectonics_2010
80.412,42.906,"7634",1.837,6.593,0.4,0.4,SUM4,Zubovich_Tectonics_2010
73.555,42.206,"7635",0.75,3.575,0.4,0.4,SUU4,Zubovich_Tectonics_2010
73.257,39.732,"7636",0.181,8.696,0.6,0.6,SYT4,Zubovich_Tectonics_2010
67.809,42.233,"7637",-2.094,1.183,0.7,0.7,TAKR,Zubovich_Tectonics_2010
73.657,44.238,"7638",0.332,2.001,0.7,0.8,TALD,Zubovich_Tectonics_2010
77.553,42.137,"7639",0.627,9.332,0.4,0.4,TAM4,Zubovich_Tectonics_2010
76.594,42.137,"7640",1.051,7.476,0.3,0.3,TEG4,Zubovich_Tectonics_2010
78.842,44.855,"7641",-0.352,2.074,0.5,0.5,TEK4,Zubovich_Tectonics_2010
73.333,41.785,"7642",-0.676,3.516,0.4,0.4,TEM4,Zubovich_Tectonics_2010
80.866,46.081,"7643",-0.454,2.514,0.6,0.7,TEN4,Zubovich_Tectonics_2010
71.146,41.539,"7644",-1.111,2.045,0.3,0.3,TER4,Zubovich_Tectonics_2010
74.722,41.511,"7645",-0.245,5.481,0.4,0.4,TGU4,Zubovich_Tectonics_2010
75.263,40.889,"7646",-0.007,9.725,0.4,0.4,THR4,Zubovich_Tectonics_2010
75.837,42.355,"7647",0.989,4.276,0.3,0.3,TOK6,Zubovich_Tectonics_2010
77.052,42.157,"7648",1.24,7.998,0.4,0.4,TON4,Zubovich_Tectonics_2010
73.16,41.895,"7649",-0.062,2.571,0.4,0.4,TOR4,Zubovich_Tectonics_2010
77.311,42.176,"7650",0.836,8.867,0.3,0.3,TOS4,Zubovich_Tectonics_2010
75.383,40.578,"7651",0.468,10.856,0.4,0.4,TRG4,Zubovich_Tectonics_2010
83.63,50.382,"7652",-1.821,0.953,0.6,0.7,TRM4,Zubovich_Tectonics_2010
80.126,45.514,"7653",-2.006,2.416,0.7,0.7,TRY4,Zubovich_Tectonics_2010
74.79,42.055,"7654",0.195,5.199,0.4,0.4,TSH5,Zubovich_Tectonics_2010
78.948,42.415,"7655",1.42,9.902,0.3,0.3,TUA4,Zubovich_Tectonics_2010
79.297,43.029,"7656",2.166,4.995,0.4,0.4,TUM4,Zubovich_Tectonics_2010
77.642,43.315,"7657",1.725,3.354,0.5,0.6,TUR4,Zubovich_Tectonics_2010
73.824,42.32,"7658",0.149,1.946,0.3,0.3,TUS4,Zubovich_Tectonics_2010
71.203,40.212,"7659",-0.111,4.16,0.7,0.6,TUT4,Zubovich_Tectonics_2010
78.509,42.632,"7660",0.547,7.885,0.3,0.3,TYUP,Zubovich_Tectonics_2010
73.334,40.569,"7661",-0.767,7.317,0.5,0.5,TZB4,Zubovich_Tectonics_2010
70.254,42.28,"7662",-1.01,1.613,0.4,0.4,UGAM,Zubovich_Tectonics_2010
75.959,41.934,"7663",0.052,6.909,0.3,0.3,UKO4,Zubovich_Tectonics_2010
78.926,42.858,"7664",1.158,6.297,0.4,0.4,ULT4,Zubovich_Tectonics_2010
75.08,42.346,"7665",0.311,3.975,0.5,0.5,ULU4,Zubovich_Tectonics_2010
75.086,43.379,"7666",-0.198,3.977,0.7,0.7,URD1,Zubovich_Tectonics_2010
71.958,42.354,"7667",-0.177,1.756,0.3,0.3,URM4,Zubovich_Tectonics_2010
